rot	tilt	psi
-170.7988	46.987	80.8145
-158.2694	64.3045	151.1898
155.0741	33.2467	140.4724
54.0186	79.4081	-70.2362
-159.9238	48.2945	110.7127
-162.2066	52.2174	-69.8192
123.7091	150.7831	71.5677
169.5328	128.1369	-144.8022
-81.4551	90.9142	-109.4802
-66.7253	5.6412	48.7341
52.6304	78.7332	76.6763
-36.5032	103.9888	-94.2344
110.3591	64.6182	178.6817
66.543	142.4123	-110.8488
68.0867	142.9779	70.1021
20.5444	149.0571	27.155
73.8881	74.0897	-178.9064
86.9885	94.1896	151.8241
-92.7026	125.5831	-99.3197
63.973	30.7973	-135.2669
-125.6125	70.3291	-70.301
-122.631	67.1889	105.8044
40.5673	93.9311	-51.5703
-82.7821	96.9362	-75.8957
-79.5804	93.1163	103.2899
100.5385	73.1834	96.338
9.568	101.8175	53.0051
83.6222	73.4524	40.0591
144.3124	41.6359	-164.6907
-131.072	75.8619	-97.9054
-63.0403	78.592	152.9755
169.6595	114.0258	-179.8313
169.6595	114.0258	-179.8313
171.3472	72.9646	-83.1826
-145.2529	37.3953	37.6419
135.1598	94.4558	-4.0722
-33.648	163.9862	-7.6271
59.2771	86.7086	176.3024
-33.8547	63.9043	-69.2092
-29.5899	60.0305	106.8701
-127.9831	45.9768	88.9652
-43.6578	111.6228	59.6643
19.7965	106.6572	-42.0378
22.7991	103.6695	138.837
-90.8298	109.1161	-112.5669
-78.32	152.0042	-125.4006
84.9453	5.9089	-9.0963
14.3505	57.3116	-112.3184
16.1594	59.3123	65.3247
-141.7691	34.4575	112.051
43.1872	80.4477	80.9528
49.1484	74.1575	-100.4813
127.1469	57.9671	-111.6858
131.02	58.1884	67.6725
-85.8537	130.591	25.5714
-155.8293	61.5667	33.3265
-79.9793	72.5854	138.6088
-173.4178	43.1204	115.0226
-177.0737	89.1985	-133.819
154.5039	75.0754	-166.6479
-70.0963	143.3189	-75.6696
31.2343	107.4975	-20.9942
-123.9458	109.8208	33.8623
24.7428	112.892	84.5137
120.4736	45.355	178.0364
1.3193	92.3133	-53.4487
24.85	53.9539	63.324
13.6997	36.6882	108.117
-157.4409	64.8444	93.7621
145.1332	61.3081	-132.4362
-150.1874	34.2675	-109.8242
-79.2705	23.4431	11.9199
112.7446	46.4385	-166.2434
143.6818	69.7569	92.7633
-54.0418	76.1463	39.6397
21.2168	129.9565	96.4185
16.2303	134.093	-88.8973
120.7733	94.3501	-142.936
123.5221	99.2959	37.743
48.8406	78.5763	71.1495
45.2929	82.0815	-108.7791
-118.6425	78.2315	-97.6047
-73.6808	102.5811	16.7641
39.0132	63.0328	-166.4888
75.8014	92.4797	-144.3026
-132.69	53.9891	-34.9815
-134.8441	61.7982	128.1607
47.5339	84.5829	-30.623
-90.1146	68.5086	95.6231
151.6765	97.1	10.3421
-113.1826	108.2006	-128.9617
76.1298	35.7134	152.4922
-96.906	85.5286	-178.8348
40.4264	127.2746	-131.4365
68.3212	92.798	-112.7406
65.1391	98.3671	84.4114
-78.013	137.4228	-51.402
-72.8911	136.0416	134.0485
85.79	110.3493	73.9837
53.3493	49.154	33.8846
-21.3028	51.6046	-30.5123
23.7689	86.8072	-61.4158
-167.6088	60.6398	-173.7892
83.8355	68.7123	160.8914
-8.0971	101.9711	-133.5226
-14.3911	89.6023	40.6372
-167.6387	116.9793	6.754
-129.4639	94.361	52.2207
-136.007	90.4764	-116.5935
-64.4035	56.2366	89.3808
-69.0069	55.7028	-86.6351
-135.5437	35.2355	117.1709
-136.4576	38.7543	-64.9118
-58.2074	90.2593	100.6317
-59.7798	94.7917	-80.1205
-178.5328	16.5609	-24.7038
139.2343	101.1446	127.9616
-14.8938	23.712	-134.6109
98.551	53.6829	-137.4541
-143.6264	101.3116	114.5665
-117.0832	114.7592	-142.3476
-55.9052	74.9443	105.8734
49.7233	47.4246	-159.9725
30.6106	130.931	-135.7321
170.6908	58.9245	151.2334
-166.8905	97.6362	42.3565
-160.8956	17.8846	143.6305
-165.1817	21.3738	-33.7374
-31.2547	126.9153	75.6946
-81.8494	135.7007	158.964
-129.6822	106.4553	178.0415
29.2074	36.9602	6.742
32.2565	37.6216	-174.3586
-162.0554	57.7507	-92.7947
-160.9928	58.2218	84.5328
105.2346	127.7793	86.5526
103.8424	54.1772	-143.8375
144.9923	73.6298	-156.4689
-144.5698	46.4968	80.3877
-144.5698	46.4968	80.3877
29.0222	96.0009	14.5763
28.5879	91.5845	-165.7261
-97.0561	25.7754	110.5667
-163.2242	59.0392	-156.1642
71.2529	18.1293	-18.2647
-117.3789	62.7887	25.5521
119.4414	43.853	-128.6155
122.7541	43.413	47.756
-163.7089	43.4576	-32.1421
145.7321	53.5877	-37.1719
-131.2186	29.8171	-46.5687
74.8672	51.3607	-130.539
-63.473	15.2988	123.6864
-59.8448	18.8211	-66.3646
78.4452	117.8664	170.2534
47.3659	35.6772	-145.4605
15.8564	36.4246	9.763
-128.1226	44.6032	-125.0824
136.1584	16.2586	85.3135
-122.5548	89.7915	-48.3222
-120.8386	86.2655	131.3061
-64.9416	128.4914	50.8681
-68.1133	129.7437	-131.0943
-162.6086	149.8123	31.7774
-160.5543	145.0847	-144.9268
-132.619	69.4879	-95.3064
-80.6512	101.9841	-75.9686
-77.6618	99.2216	105.4219
-114.4323	38.2964	-141.1303
167.6386	63.9335	144.2473
172.208	65.4586	-56.4433
59.8483	126.7611	113.8005
-158.5459	100.7716	-32.6233
-4.3922	140.3812	28.1488
95.5354	13.7239	-102.0977
108.9939	16.7816	64.7115
-80.313	79.7148	-34.6806
54.5341	45.3699	-117.5888
-24.8692	128.4389	72.683
-31.0699	108.11	138.8815
70.2119	15.9952	12.3904
4.5583	66.4705	-147.2005
30.4798	93.8127	-57.8545
-74.9046	83.1487	49.5532
71.5813	124.6387	-42.2753
76.7532	121.5571	140.2391
-168.4145	111.3166	-162.0945
166.162	50.95	107.6963
-154.5124	21.6231	82.2911
-169.2597	70.5864	-36.8796
-109.3242	85.0882	-95.9694
-118.5763	79.1273	82.1979
-1.1597	148.6065	-169.8423
59.4657	129.9196	53.0903
47.9699	76.3434	-143.905
-155.3519	27.1687	36.4211
13.485	130.3607	-133.5229
-41.1635	139.3209	-123.125
117.2205	11.6116	-160.3839
65.1256	147.8029	-114.3142
-94.276	55.3274	179.3546
-96.4535	58.693	1.5349
112.4241	142.535	100.9931
-124.697	18.5377	-52.3501
-126.7392	21.621	119.0896
37.9836	68.5741	-102.3151
-88.8284	119.5112	177.893
11.1785	113.3009	-173.4335
-163.7691	57.104	-139.7963
-155.578	25.7052	61.3137
-138.0914	17.7799	58.1221
89.0199	172.6528	169.4581
-9.7258	121.1543	-167.6674
51.2865	57.0161	7.6174
17.5859	131.319	92.9586
-33.8778	93.8132	17.9336
-148.2004	109.1677	-47.742
-145.3848	78.5066	11.3119
-145.3848	78.5066	11.3119
88.2836	101.9113	76.4082
87.3282	99.8594	-103.4014
19.726	76.6656	174.1023
17.2806	80.1188	-7.2227
-128.0669	41.4255	59.8562
174.5424	95.1238	-67.6522
176.3952	96.2638	111.8091
-7.7979	105.4271	-18.8221
-100.0348	37.285	58.2239
-84.1586	47.325	33.1628
157.7051	46.1686	-71.8208
165.3231	48.4477	110.3564
-27.2663	92.1529	26.0447
-31.7228	76.0756	-113.8567
-37.8109	103.4822	65.1912
-135.1585	116.9881	-166.8527
-132.7601	120.5262	12.694
-9.8638	102.7258	-140.8022
-6.1708	104.0097	39.7201
92.3349	92.6754	6.0896
92.1156	90.047	-173.9156
175.9065	70.0663	-65.2833
178.604	70.4205	109.5852
1.415	84.6401	18.5848
0.8336	79.9308	-160.2231
-97.462	34.4634	-34.6927
-87.7333	30.9678	139.26
141.6186	57.3449	19.8312
-5.0111	9.8212	63.0132
-33.2192	11.8118	-95.4707
-9.0298	92.4037	-122.8053
171.576	105.1392	132.9015
125.3001	69.7111	-10.0972
-140.2596	38.6913	156.2079
-137.8519	42.5773	-22.4943
-118.043	135.3645	146.5583
-131.7494	107.1904	49.1341
0.9051	100.9103	112.1874
121.7861	17.625	50.302
129.1365	42.7334	-138.0614
131.1144	43.2644	39.0857
-93.3785	106.49	172.0916
-28.6443	96.2634	-153.6403
-111.7931	110.6918	80.2236
54.4409	126.1972	-23.251
158.1951	37.603	23.4224
-101.9338	119.1798	60.0483
68.6131	45.8834	69.3464
167.1749	56.2244	-176.3058
62.5726	64.9479	133.4427
-38.1476	115.9306	160.9777
130.2438	34.0682	-10.4223
131.271	31.49	168.714
135.3473	10.7343	95.302
13.6762	165.7057	-167.4587
15.8917	168.2953	11.8874
-98.0245	96.321	-61.4083
-179.9326	90.2494	82.6466
-125.7557	136.7225	-137.3928
-62.1917	120.3151	160.9832
18.341	94.6906	-166.849
-152.6368	137.9009	-50.2149
91.2288	54.9638	110.8945
101.879	53.975	-71.226
115.4464	150.0918	14.9542
-175.5903	131.5829	-91.7043
-111.7726	76.6246	117.4408
-1.1571	105.8278	98.4471
-3.8816	106.138	-82.3032
49.8419	79.8957	178.5491
-126.224	109.2345	-70.249
54.6489	19.2193	-101.0019
-103.3182	31.4647	-58.5915
-101.5543	77.358	81.4408
-26.8904	77.9745	-69.9367
66.117	86.9878	-128.325
-15.1247	26.0942	107.3527
38.711	68.6677	152.9375
33.9891	85.0478	-49.9548
25.2468	127.2034	146.103
25.5508	134.5572	-32.8707
118.6006	90.5843	-58.7585
120.8865	89.2686	121.2385
157.579	123.7878	71.1561
169.3286	90.7137	-163.8684
-4.9239	109.2626	171.1969
-18.7904	151.3331	-168.1162
176.9834	36.8528	-129.0056
-174.291	55.0155	97.9089
170.8209	46.2115	-124.53
-152.0596	72.7776	-146.5214
-169.8493	110.7468	-121.8777
-139.5299	84.3167	22.9009
-145.9471	83.9276	-169.0994
-36.9883	99.7953	-167.2983
121.5917	103.8757	-72.9874
141.7006	6.249	4.2877
35.9933	86.9405	13.7536
33.0702	157.4979	-48.0283
177.6762	103.8081	-62.6448
139.633	1.8537	139.4135
90.6592	56.772	-121.3811
-127.2238	103.3257	-89.9351
-172.253	33.7466	5.1889
43.3214	66.8069	130.4253
42.5615	70.1094	-49.5492
40.6237	87.028	-162.3554
43.6039	89.5462	18.7082
108.2572	175.214	97.7019
-101.974	48.6452	-59.5242
-100.2054	46.7081	117.4668
-156.0959	18.7121	57.156
51.2839	60.8665	50.1998
-166.1197	69.3936	147.1238
162.8457	118.8525	100.2803
172.4742	111.2841	-77.993
36.4142	48.6306	139.4781
86.8128	97.0178	125.0272
87.6177	94.1291	-60.1617
93.8218	102.6246	22.5496
95.4759	149.8744	15.5656
13.2432	70.3001	137.95
-160.5868	24.2451	-165.1795
83.781	39.7466	-110.8265
-177.5153	118.7144	-36.9316
148.4052	138.4909	36.5364
127.2749	44.1261	164.1102
61.3692	78.8832	-3.8799
-15.1085	74.7623	-124.1006
-10.4004	76.2334	57.5341
-41.4578	60.9529	26.5464
-39.6777	60.3289	-154.7353
-176.4032	33.6872	-162.4313
-173.2282	35.9315	13.5544
-37.2399	73.8065	-118.9216
-25.8337	68.2043	60.2153
49.8344	131.6118	16.2954
-42.5646	79.581	-141.1955
54.5992	44.0955	111.9965
54.5118	48.8099	-64.2703
153.6422	11.3011	-120.9937
146.9511	13.6831	64.7209
-17.3267	139.9582	123.6615
120.2838	93.495	-152.6299
-11.7997	116.1849	84.26
33.208	102.435	148.356
89.1458	64.2418	-80.6431
39.1774	114.5664	-89.4846
-50.7494	99.1366	170.2613
-52.7352	101.7885	-11.5061
-168.4266	12.6228	143.5109
126.0771	106.2493	49.2323
-178.9128	22.0168	9.7425
-169.3052	20.803	179.3884
56.9211	110.4323	33.1243
-5.4866	69.5073	-145.465
-12.3301	10.2182	-21.0821
22.4165	79.395	-109.1187
99.2085	123.5134	53.6171
-163.7916	82.4444	170.9012
62.7229	101.8823	-146.6696
50.9734	87.9038	152.7662
28.3725	96.0486	73.3366
15.8195	46.7704	177.4863
-139.7261	102.4884	148.4022
-142.3068	101.3818	-32.7182
52.7601	103.8048	-150.6203
-110.8482	70.7457	-47.4926
-142.4112	68.9722	172.9664
-50.7908	113.5231	-26.509
-49.4645	113.3173	153.5693
134.1449	31.4092	-87.693
140.8306	33.1191	84.2673
-117.9281	107.8634	-11.677
-169.1853	65.2077	-38.7026
-47.8408	43.945	165.9939
44.2914	29.1438	118.7528
-74.1814	116.2254	19.7365
-171.3984	80.4784	74.8563
-174.0772	80.9723	-103.3052
-171.9285	76.1378	14.6077
173.7248	70.4425	-101.8768
129.6762	120.2286	72.7824
136.2922	143.2288	-36.7804
138.5538	143.3426	143.8805
-155.7537	23.4983	-164.8448
73.6504	68.9056	-118.2688
-149.7699	153.0007	126.3774
149.6972	133.2639	29.4997
179.2229	106.4237	148.9664
-62.9617	133.8056	99.0543
-84.2438	61.5708	-62.3829
100.8224	46.9345	-52.7387
-103.7867	21.9636	-70.522
-113.4976	14.6539	-66.1162
-140.2168	98.6807	-140.9577
31.8363	67.2489	-15.2162
5.3733	35.791	-62.8922
9.5695	33.4094	112.2458
171.3392	48.4483	-112.606
-169.2836	44.2654	-13.0257
-165.4927	41.7809	164.0454
-89.7107	114.0862	-164.0108
137.9932	72.3152	177.3775
120.5298	85.5649	-10.4227
113.2366	131.3122	114.5488
78.3975	13.241	174.5916
127.5403	114.9904	-6.2217
-161.4459	25.6402	-21.0006
-137.5511	85.1549	-162.584
-98.036	88.5606	-173.9321
-7.8605	133.3508	-25.6701
-93.5434	122.4903	55.3711
167.5235	69.7573	-135.4006
-118.3227	59.0799	-97.015
-95.0627	68.595	-67.9042
-175.4998	31.4641	-151.1958
30.3556	171.8972	135.5614
-110.6499	153.3335	159.501
-156.787	109.2641	73.0185
-178.5869	110.0469	-45.2131
-51.1096	106.5859	-46.3479
-142.1665	71.5107	-170.4073
-144.7692	71.986	11.8138
74.4798	48.4986	75.7183
81.0647	129.8557	41.7967
-155.2887	84.2678	-164.797
86.4449	104.8618	-74.2199
89.3268	102.3792	106.0683
-169.8275	17.2404	-83.672
-38.0006	80.5893	166.8331
17.4685	131.5492	61.9737
-35.1445	74.7748	-91.5585
-155.2327	30.915	13.1061
-164.0587	27.3745	-159.2164
88.3568	36.6293	60.2689
136.5009	121.8263	38.5484
171.0951	80.7212	-37.5925
85.4408	124.6707	-78.3746
-149.7432	77.2217	-149.8361
85.9818	69.2626	-164.1233
-128.5155	82.866	-159.8237
136.1114	41.6999	13.873
150.3046	66.1315	170.4083
-136.0154	62.3842	-145.0391
-4.0549	55.7913	-75.8693
-111.4341	127.7423	-139.8549
-111.4341	127.7423	-139.8549
-0.4019	97.8995	34.4023
-134.6921	75.7392	-113.0545
55.0705	130.5907	-109.3107
-168.753	30.7459	-9.7633
-167.6792	28.1618	169.3013
114.2221	114.3113	-153.5487
-130.9219	113.2814	-60.8482
-130.9219	113.2814	-60.8482
-100.7179	78.3327	-147.0411
155.1188	154.8787	155.3494
19.5543	137.6681	-171.9945
8.8246	58.8455	-67.8516
78.7753	53.7997	70.1801
75.7189	52.8275	-110.8068
-137.551	43.521	89.9908
-50.2012	59.465	78.8419
171.393	37.2327	-131.2385
145.0062	47.2772	-7.0646
-4.2092	71.5036	39.7387
-6.5949	71.3317	-151.7862
100.6429	128.1596	19.2718
95.0075	121.8199	12.6974
94.9062	118.0998	-168.7601
-39.2183	94.4589	123.0093
-51.4505	141.1603	-165.4823
179.5361	171.7832	14.5501
93.8479	89.3239	142.0774
-165.9374	31.4931	178.0891
-165.6795	36.3148	-3.5912
-81.0015	67.3856	132.64
-124.201	30.8431	84.6129
-124.1894	33.1416	-99.6142
44.2847	98.28	65.0955
97.8504	100.7021	-106.7865
51.5966	10.5191	-163.1833
80.7959	7.5983	-10.4419
31.0196	105.3408	176.1145
120.8641	99.6423	-178.6153
65.686	148.7138	-39.0822
73.639	97.1908	-147.6142
-162.5429	43.7185	-40.9659
-158.054	41.9048	134.3332
-178.5964	41.5068	140.4365
-39.4372	69.6829	6.9359
145.2162	14.3348	-52.5851
6.3937	32.9319	125.0679
34.2265	16.7404	122.4567
-129.4029	137.7864	179.2975
84.4076	36.7478	22.0673
98.8555	67.6825	-145.9862
72.4447	69.8011	156.2347
32.0691	42.2466	-14.0206
-179.25	128.6276	108.3794
177.4885	129.3563	-73.6731
70.6422	151.0621	175.2753
172.07	50.7485	-52.1802
99.2164	137.2547	-122.9642
148.1781	51.7684	-13.9803
149.0968	49.2279	165.4352
80.618	101.4994	56.8899
87.3282	94.6592	-66.613
46.0036	66.2658	-17.8767
-167.0233	70.4517	-10.577
-166.4823	69.7341	172.0901
-124.2801	69.764	-93.8985
-134.8356	90.3353	22.8506
59.5795	36.3398	127.9045
-141.4544	75.8672	118.7883
-73.0586	103.328	-108.5483
-70.9632	101.2893	70.5013
-39.3483	31.9431	16.2208
-21.4777	83.8937	-78.3281
66.7173	22.4113	126.7105
50.3144	74.2431	155.8966
177.9898	87.1128	119.8747
176.0703	90.2807	-60.6224
11.5484	112.8412	148.0531
-19.8575	51.397	-136.5056
108.3104	135.1371	47.3248
-161.2009	140.3224	-147.5788
-75.3595	135.269	-82.2344
-81.0976	130.3148	94.6575
81.2351	55.01	-146.719
75.7455	54.7439	41.1206
-5.2658	109.3114	49.274
104.7055	67.2317	131.7027
77.57	75.0098	-153.7149
112.8811	74.7015	-129.0725
114.9927	73.7947	53.1665
95.1352	139.2503	-115.9752
107.7307	53.7288	-112.4502
31.6	149.4043	24.8351
-38.5252	97.4612	-141.6639
-36.9699	98.2755	39.9553
-141.622	50.8589	38.7284
-142.3805	46.8392	-139.463
39.3685	110.057	179.7563
41.4224	112.1205	-4.4467
-103.512	37.9009	96.2025
-107.776	38.138	-83.2509
146.3464	78.5959	-157.3471
-75.2541	33.7653	-136.3828
-148.7919	81.5	-165.9554
-148.208	84.073	13.9712
26.5375	137.1257	-0.5276
-123.2952	19.2527	57.8684
-59.4573	98.9588	21.8478
-63.8359	52.1185	77.3175
-69.812	47.7706	-100.7883
-177.8463	87.6246	131.1393
-53.1122	39.8703	156.389
-60.2803	106.6675	118.2175
62.8198	44.4213	65.456
20.1477	77.0428	-148.5359
-113.7368	49.3491	-165.9628
96.153	15.7248	9.8179
144.9289	140.4043	46.409
-23.1834	62.5865	-56.3889
-18.9179	59.5552	122.7386
118.6758	118.9383	-164.9288
-130.4217	82.9086	32.3237
-13.0507	76.738	-140.0936
41.2918	125.1323	69.8347
37.8357	125.8518	-111.5081
-55.0708	114.4147	-154.4576
-70.5591	118.6751	-3.9207
-160.0309	44.3852	-65.9493
-47.0331	96.1871	-134.7511
-21.1676	80.5806	-98.6383
-18.0128	83.3404	83.734
-43.3664	146.4893	-22.6214
-41.4358	142.7209	160.3602
-113.5639	52.3921	-6.3482
47.8058	84.6232	170.4189
-44.1811	110.6857	116.9812
-58.0456	77.8399	127.1187
161.255	31.5853	-77.1641
170.4661	34.8747	95.6495
33.8451	88.7633	-138.3905
36.9931	92.361	42.207
72.2708	168.8043	157.1488
4.1786	117.0585	-67.8554
-46.9289	117.7512	-18.1437
75.5759	141.3736	62.9996
76.1739	141.7513	-116.6391
11.3762	107.6505	50.369
57.3862	157.9134	138.1872
29.0306	102.164	109.4682
20.518	73.4339	-0.6445
166.1383	114.6986	133.8679
96.737	126.1494	153.0376
79.2558	63.6998	-107.0567
31.2876	60.915	-78.7558
36.4302	57.2154	92.2267
-130.835	115.6023	151.5366
124.366	119.5404	-9.9572
121.4999	116.4133	168.9824
51.6321	59.8195	-18.3925
141.6129	36.1514	7.4209
29.2305	130.7078	-21.9338
-50.8108	109.163	-102.182
-29.3936	74.0151	40.8437
-90.1175	155.07	-77.9951
164.3331	82.6411	-44.6337
62.5352	52.5545	163.8468
-43.4823	40.2569	33.2624
-148.0699	76.6452	80.62
-59.1049	127.4795	-78.1396
92.5233	38.4056	101.4744
6.8538	108.5565	-165.7145
105.9822	157.7397	-37.6303
107.0715	156.1367	144.7783
-84.5994	105.193	-124.8549
-90.9535	79.2386	4.5799
140.1299	19.9188	99.3783
135.5777	21.8279	-77.0317
30.8587	58.8814	-22.579
40.5631	19.5638	-109.7816
-74.3778	100.0192	9.4167
-96.3654	73.558	81.2406
-168.7848	54.2178	38.7289
164.4593	40.352	163.7806
-24.9039	62.3211	-14.1221
44.7049	19.1789	99.12
37.7001	23.1806	-73.7564
14.8528	93.6242	-178.7236
-121.87	7.5865	-68.5327
-42.9949	48.782	62.2944
48.5925	94.3511	-155.9562
-158.3074	148.3004	176.1651
93.4197	58.1735	-11.9998
30.8707	96.5358	-163.5312
41.9706	128.3539	-170.6602
27.4833	133.7605	-14.3833
113.5341	43.4159	65.2873
-124.3734	121.8609	-66.0381
-122.6229	119.2723	112.2346
-21.0	63.8046	-117.2444
109.5488	48.8151	-164.2454
78.1404	51.6551	61.529
111.563	73.7833	165.8413
-149.956	62.9931	67.926
78.5222	111.4453	-59.2784
-173.7741	66.198	119.3962
-159.5514	116.5044	174.732
50.0841	124.8555	-30.1201
-18.0309	85.2253	-86.8414
107.7933	78.9729	-3.363
-127.3441	107.768	37.6329
128.2724	61.191	63.5676
126.845	59.6699	-113.7286
133.2924	48.7329	164.1263
132.4383	53.4502	-16.3725
172.4896	70.5231	-156.7095
-172.0638	74.4081	3.5796
-54.9009	88.9277	-2.7601
-54.5766	87.6195	178.6363
157.9987	81.6541	-164.3082
157.9987	81.6541	-164.3082
-3.584	109.3681	142.0384
-155.6413	128.1165	40.0018
38.0769	89.3196	-135.1694
31.5216	81.2685	-173.1524
99.1259	46.6927	69.6636
97.4943	42.9643	-109.6478
135.0659	97.291	80.5809
38.9244	50.7741	-142.8145
42.7471	51.6894	37.6826
-179.5604	61.364	122.7474
178.99	63.4984	-57.988
86.894	124.8579	-150.23
27.8512	109.2306	76.5964
-159.9417	98.0173	-107.3616
-159.9417	98.0173	-107.3616
-68.2276	80.3672	177.7321
-173.4986	69.4471	116.4353
-3.3519	94.6453	130.5961
76.3419	77.7957	-177.2263
76.4511	81.6186	6.9751
1.8167	89.4543	155.426
-23.598	103.7175	-156.5284
-99.536	112.288	43.377
-165.0586	50.1737	-105.6335
-162.424	48.809	73.729
63.8974	147.0936	-85.1351
64.4442	142.3389	92.9277
-64.7782	124.6708	127.2978
-15.1547	163.5154	-164.1456
-21.3977	169.6607	8.3846
-45.7459	47.1735	-74.4278
-137.9825	12.2026	83.3542
-144.7846	11.2623	-88.3446
-156.9543	46.8029	61.0586
-30.3018	154.0748	-63.9727
49.5587	147.6076	-18.1506
-138.5865	93.3264	-151.0765
-31.8401	102.0312	-163.8053
48.9388	77.8979	-119.4919
52.2016	79.1676	58.2527
1.6953	149.639	-63.3989
-54.6871	36.6971	-29.6911
123.91	128.9159	-89.3717
122.4438	17.4446	-12.5913
129.6577	10.8035	157.5327
53.5501	87.5912	-19.1913
-138.3635	32.0192	-132.0308
4.7596	148.3595	52.9142
-101.6032	95.5751	124.4932
-43.8821	56.4164	-132.5765
-40.1884	56.8261	45.1746
169.4059	17.855	177.1867
160.1227	25.2571	8.657
50.0815	78.7667	-3.3875
54.5652	78.4749	178.5396
-121.8927	78.6525	127.7095
71.4748	124.2547	-20.2214
69.3632	123.9042	156.3703
-127.3659	17.881	-119.508
-116.0559	17.6464	50.7142
24.4768	44.2845	31.6502
165.5452	4.7666	-118.7737
166.0704	150.2373	178.6265
172.1648	154.2207	3.2785
47.226	65.0939	-95.6063
-176.6013	2.7806	152.0587
-23.7793	106.0949	37.6922
-14.3017	150.513	100.0326
167.2119	84.2753	154.1637
70.9253	40.4293	-135.915
-68.2075	51.8459	-179.5487
-68.2302	56.5019	0.5694
179.4377	155.0206	-165.8942
-106.7013	131.5609	-35.2596
-104.667	129.4247	146.0617
159.4346	95.392	89.8506
69.5345	161.2816	19.7319
54.3989	31.4558	135.9217
51.1633	33.438	-35.7207
-161.4716	58.3727	-123.7018
73.9165	23.6147	-26.8824
-166.3192	54.1884	-64.0039
-160.23	53.2641	112.3912
22.4988	154.6774	178.7051
27.7533	135.2351	100.9107
-116.3622	100.894	118.7977
-115.5069	103.7385	-54.1377
-16.5474	68.9281	-117.6578
171.9927	110.173	105.6919
171.9927	110.173	105.6919
146.8774	47.5395	144.2565
76.2859	129.1605	-164.0034
129.3956	91.9002	174.2346
169.536	61.6425	123.7149
-146.7079	30.5337	132.5605
-144.8006	56.8422	91.7094
135.0381	141.616	83.215
79.7904	17.1115	90.221
70.8687	17.2575	-81.2541
83.6142	56.4727	-165.0728
-40.8304	63.2057	-154.0331
-39.4753	67.7061	28.7063
-77.9628	45.9409	-15.6136
-60.8899	122.1924	43.0648
52.9305	88.2184	-120.094
-25.7294	137.5857	82.3013
-29.8431	138.3118	-102.1509
-4.8302	147.1243	99.9433
0.2138	30.644	-0.5047
-169.2923	40.6133	137.884
162.4858	24.2574	128.7433
174.9834	24.5512	-68.4747
-14.5501	91.1125	-53.4059
-95.4605	45.1419	-101.9398
-114.4373	41.7239	-77.5733
-151.6244	89.0265	75.8633
70.4166	70.7409	-134.6021
-44.19	119.983	128.941
32.0489	99.4802	-12.0033
-21.4403	92.2744	-140.1017
-8.0124	95.4279	-68.915
-38.5376	137.0304	55.9515
-22.3756	117.9841	-32.5915
163.0586	68.6782	170.4383
32.1449	83.6106	-133.0784
-47.8485	73.7737	-156.0663
-48.4658	123.4643	-28.9824
-46.2295	35.3681	87.7689
67.503	33.4519	159.9664
77.4947	84.585	-103.5574
-6.4733	54.7225	-102.5817
89.3244	99.2902	-133.2375
118.6138	67.481	-3.372
118.2948	62.6974	175.3749
161.4976	30.4738	-125.3393
-93.6088	76.5505	-4.2752
-114.0684	132.4104	24.1311
-115.4024	129.9714	-156.7476
105.0625	54.1727	-80.3242
108.2845	53.7684	100.5935
-26.5513	112.5401	140.2255
-12.0727	130.6297	37.7757
-11.4273	126.9813	-150.2597
29.0169	134.9668	134.074
178.5861	33.1698	-54.5468
-13.6145	104.6597	144.383
-171.9848	63.023	123.4904
-82.3918	36.3515	36.7675
140.9384	57.9975	157.5141
-109.6773	53.4449	-137.4763
-33.0371	42.4632	92.3227
-98.7701	113.0782	-164.937
9.2681	110.4557	-120.5746
13.0085	114.8276	61.8045
104.0359	16.5849	-77.236
101.6326	42.633	-1.1387
100.6348	42.957	179.5935
-24.999	36.5501	-31.9077
36.1033	8.8109	99.9242
-28.4468	40.8907	-117.8572
-140.9988	45.3622	142.6689
-137.3589	48.4454	-39.3714
168.7747	15.8314	-157.9847
165.4873	19.472	27.9629
133.7732	151.971	125.9308
-146.514	112.1692	16.9403
4.9622	37.4031	-119.6272
39.4902	101.5232	-81.7261
2.7035	86.2751	73.8518
100.4863	16.2502	170.583
98.9659	18.8478	-7.967
155.2611	161.961	43.7606
141.2313	155.1673	-155.7824
-16.0532	101.6404	-124.7847
4.6015	91.0472	-108.5438
101.897	18.8437	157.4126
-160.2545	89.9432	29.8515
-159.4583	88.3689	-149.1642
-89.6961	19.4122	160.0114
-143.4729	105.0145	-43.9394
167.5271	146.1118	132.2429
-22.0403	80.6226	-21.3276
-8.551	82.6024	-153.1885
-40.5701	101.151	-85.1432
121.4321	47.6316	-121.3071
-91.8406	146.6223	170.426
49.7568	43.4922	-93.5639
27.7418	24.2173	76.887
168.1246	146.0164	-5.5677
-125.9284	36.8448	-78.7056
163.9191	20.1281	-46.1674
-153.385	38.8741	103.3447
140.5133	28.0513	-148.2901
144.6071	29.423	26.7133
-165.7975	44.9946	9.8333
113.7281	71.6557	28.4708
-94.734	25.2783	118.2454
-46.4526	129.7656	-7.1879
-46.4526	129.7656	-7.1879
-150.8846	28.6616	-85.993
-148.5312	28.6539	92.0602
21.7779	99.3115	177.0932
97.496	106.5559	-174.6022
110.2028	102.9953	4.8035
117.7804	166.4334	-13.7893
108.8967	129.5662	-162.4368
12.8884	27.8499	-44.3823
